,row_number,Timestamp,Resource,User,Action,is_anomaly,decision_scores,Cluster
1474,1474,0.0,14,529,1,1,0.09551610451910975,2
1475,1475,0.0,3,1246,3,1,0.10355922632554015,2
1476,1476,0.0,14,1394,2,1,0.11263368629621012,2
1477,1477,0.0,14,1886,1,1,0.08018106594847774,2
1478,1478,0.0,3,535,2,1,0.09963402468521149,2
1479,1479,0.0,14,1141,2,1,0.1155719550051611,2
1480,1480,0.0,3,1641,0,1,0.0587884119950553,2
1481,1481,0.0,14,289,1,1,0.08397198142208273,2
1482,1482,0.0,11,928,1,1,0.10678738908673857,2
1483,1483,0.0,3,1103,0,1,0.07664863618680884,2
1484,1484,0.0,3,215,1,1,0.06235330791291682,2
1485,1485,0.0,11,966,1,1,0.10627882459154042,2
1486,1486,0.0,16,1762,4,1,0.055152501918063035,2
1487,1487,0.0,3,2125,2,1,0.06928487537187428,2
1488,1488,0.0,11,2042,0,0,-0.0750940706801354,2
1489,1489,0.0,11,1479,1,0,-0.04545372145820881,2
1490,1490,0.0,11,994,3,0,-0.04334600271920319,2
1491,1491,0.0,11,697,3,0,-0.043770773549346775,2
1492,1492,0.0,11,1453,1,0,-0.04437163704246139,2
1493,1493,0.0,11,1890,3,0,-0.055364229117985775,2
1494,1494,0.0,3,2099,2,0,-0.06395762436018237,2
1495,1495,0.0,11,946,2,0,-0.04435139064533611,2
1496,1496,0.0,11,1943,3,0,-0.05948545406452466,2
1497,1497,0.0,3,2142,4,0,-0.09230328669650989,2
1498,1498,0.0,3,416,4,0,-0.07896099797092693,2
1499,1499,0.0,11,858,3,0,-0.041382619332972714,2
1500,1500,0.0,11,897,4,0,-0.06101715703957722,2
1501,1501,0.0,3,1603,4,0,-0.07092720817404585,2
1502,1502,0.0,3,1139,3,0,-0.05187163965348651,2
1503,1503,0.0,11,1209,2,0,-0.03545586728785943,2
1504,1504,0.0,11,912,2,0,-0.04246754171432532,2
1505,1505,0.0,3,2028,2,0,-0.059319267980256996,2
1506,1506,0.0,3,419,4,0,-0.07853683404520062,2
1507,1507,0.0,11,2132,2,0,-0.06092945060262933,2
1508,1508,0.0,11,1870,1,0,-0.052880863469972894,2
1509,1509,0.0,3,135,0,0,-0.0973828464975961,2
1510,1510,0.0,3,1260,2,0,-0.05419016467755966,2
1511,1511,0.0,11,123,0,0,-0.0832133371249062,2
1512,1512,0.0,16,760,0,0,-0.07302667670567597,2
1513,1513,0.0,3,1520,0,0,-0.062206111978595935,2
1514,1514,0.0,4,1605,1,0,-0.04696433857737892,2
1515,1515,0.0,3,1063,4,0,-0.04356922817996223,2
1516,1516,0.0,3,218,0,0,-0.07523408852234914,2
1517,1517,0.0,4,1434,4,0,-0.05717802166385366,2
1518,1518,0.0,3,1650,0,0,-0.037213556179087615,2
1519,1519,0.0,16,590,1,0,-0.060519564160506634,2
1520,1520,0.0,3,948,2,0,-0.031693308757349214,2
1521,1521,0.0,9,720,1,0,-0.04406582735702791,2
1522,1522,0.0,9,1526,3,0,-0.0382035175219958,2
1523,1523,0.0,3,1450,2,0,-0.023724779050339206,2
1524,1524,0.0,3,647,0,0,-0.0431579336377198,2
1525,1525,0.0,9,616,4,0,-0.04485886149459761,2
1526,1526,0.0,3,1002,4,0,-0.04081966484767441,2
1527,1527,0.0,9,906,0,0,-0.04057488650107144,2
1528,1528,0.0,9,2161,3,0,-0.06152432733376423,2
1529,1529,0.0,3,1026,0,0,-0.03224777909156018,2
1530,1530,0.0,3,1150,4,0,-0.04564485040674238,2
1531,1531,0.0,9,2122,4,0,-0.08072072841217148,2
1532,1532,0.0,16,1157,0,0,-0.057192505142225514,2
1533,1533,0.0,3,1452,2,0,-0.023444236193181034,2
1534,1534,0.0,16,972,0,0,-0.0505685953714049,2
1535,1535,0.0,3,1868,1,0,-0.03312725015101303,2
1536,1536,0.0,14,1800,0,0,-0.02707039867083405,2
1537,1537,0.0,11,109,4,0,-0.055197494809473,2
1538,1538,0.0,14,1224,4,0,-0.018087696793754993,2
1539,1539,0.0,11,1694,1,0,-0.008140220671184362,2
1540,1540,0.0,14,1657,2,0,-0.008856016122622878,2
1541,1541,0.0,11,239,3,0,-0.03305340323937922,2
1542,1542,0.0,14,1822,0,0,-0.029158626936157228,2
1543,1543,0.0,11,2197,4,0,-0.07269489352528158,2
1544,1544,0.0,14,1198,4,0,-0.018199446468156077,2
1545,1545,0.0,11,1228,0,0,-0.01535074454893326,2
1546,1546,0.0,14,951,2,0,-0.002720484972004056,2
1547,1547,0.0,11,290,0,0,-0.04262843315741771,2
1548,1548,0.0,14,1653,0,0,-0.014526635662375664,2
1549,1549,0.0,11,1333,3,0,-0.001802870849197169,2
1550,1550,0.0,11,926,2,1,0.0009093702985831786,2
1551,1551,0.0,14,28,4,0,-0.07324473533881182,2
1552,1552,0.0,14,1432,4,0,-0.020808546821091567,2
1553,1553,0.0,11,324,3,0,-0.02279007924119536,2
1554,1554,0.0,14,2175,4,0,-0.06544439264840718,2
1555,1555,0.0,11,2008,0,0,-0.0403072807351581,2
1556,1556,0.0,11,1203,0,0,-0.016209197865535763,2
1557,1557,0.0,18,2240,1,0,-0.10810519694935994,2
1558,1558,0.0,18,618,2,0,-0.0663639524052918,2
1559,1559,0.0,3,169,0,0,-0.061671385001252355,2
1560,1560,0.0,3,98,3,0,-0.05600930012314875,2
1561,1561,0.0,16,1265,0,0,-0.04113250124023171,2
1562,1562,0.0,18,2172,2,0,-0.06537620482202133,2
1563,1563,0.0,11,901,4,1,0.004111388309244068,2
1564,1564,0.0,18,1122,3,0,-0.027765665929244565,2
1565,1565,0.0,18,2202,0,0,-0.10142484051476786,2
1566,1566,0.0,7,433,0,0,-0.03752878147583005,2
1567,1567,0.0,11,1132,1,1,0.021232117729857558,2
1568,1568,0.0,11,1974,1,0,-0.006757065444059074,2
1569,1569,0.0,7,1194,0,0,-0.026664818393022482,2
1570,1570,0.0,18,1988,4,0,-0.08128713034467472,2
1571,1571,0.0,11,1289,2,1,0.036647605952282225,2
1572,1572,0.0,18,372,0,0,-0.06157425390484561,2
1573,1573,0.0,3,855,4,0,-0.006509632398673193,2
1574,1574,0.0,16,1470,1,0,-0.01625075962191147,2
1575,1575,0.0,3,1680,0,0,-0.005448513156923074,2
1576,1576,0.0,7,466,4,0,-0.02528487690311365,2
1577,1577,0.0,3,303,1,0,-0.018512591806939982,2
1578,1578,0.0,3,704,4,0,-0.004301865530369153,2
1579,1579,0.0,7,1790,0,0,-0.03657600811522643,2
1580,1580,0.0,3,612,1,0,-0.0044215214163335625,2
1581,1581,0.0,0,1708,3,0,-0.038999058436967604,2
1582,1582,0.0,23,569,3,0,-0.07035978507045837,2
1583,1583,0.0,0,1021,3,0,-0.0386452454768319,2
1584,1584,0.0,23,1884,4,0,-0.10730123541116099,2
1585,1585,0.0,0,161,4,0,-0.07270375692618958,2
1586,1586,0.0,20,1801,1,0,-0.07628914750763427,2
1587,1587,0.0,0,1462,0,0,-0.05223432724334953,2
1588,1588,0.0,20,189,1,0,-0.07829107459631257,2
1589,1589,0.0,0,272,1,0,-0.06977745475107577,2
1590,1590,0.0,3,2014,2,0,-0.005891418297443218,2
1591,1591,0.0,0,167,3,0,-0.059490885327748044,2
1592,1592,0.0,3,1675,0,0,-0.005074069950333104,2
1593,1593,0.0,0,1574,0,0,-0.05113694488870846,2
1594,1594,0.0,0,1891,2,0,-0.048237864645545026,2
1595,1595,0.0,3,1534,1,0,-0.0027666513092357015,2
1596,1596,0.0,3,462,4,0,-0.013226611755092987,2
1597,1597,0.0,16,1511,3,0,-0.01141916971872492,2
1598,1598,0.0,14,37,2,0,-0.03330592202647864,2
1599,1599,0.0,11,1256,0,1,0.0,2
1600,1600,0.0,3,405,0,0,-0.016243374307271297,2
1601,1601,0.0,11,1427,2,1,0.031500092310914884,2
1602,1602,0.0,16,1491,0,0,-0.02855635064979911,2
1603,1603,0.0,3,283,3,0,-0.008247784706308381,2
1604,1604,0.0,7,203,4,0,-0.037296723599880566,2
1605,1605,0.0,5,1381,1,1,0.0024398309262196882,2
1606,1606,0.0,3,1314,0,1,0.008091999004783301,2
1607,1607,0.0,7,1542,0,0,-0.03037752688100237,2
1608,1608,0.0,3,1758,3,1,0.02090087588812206,2
1609,1609,0.0,0,629,0,0,-0.0423561266793564,2
1610,1610,0.0,0,1340,4,0,-0.04840354619543641,2
1611,1611,0.0,3,696,0,1,0.014094424184185161,2
1612,1612,0.0,3,1423,4,0,-0.0006495183781737301,2
1613,1613,0.0,7,643,2,0,-0.001940511843354531,2
1614,1614,0.0,7,910,2,1,0.005904155132288258,2
1615,1615,0.0,5,1679,0,0,-0.024230976313991848,2
1616,1616,0.0,5,1286,4,0,-0.01927254858606986,2
1617,1617,0.0,0,1162,3,0,-0.02704449577265966,2
1618,1618,0.0,4,1330,4,0,-0.017107451367778692,2
1619,1619,0.0,0,1711,2,0,-0.032181751021054916,2
1620,1620,0.0,0,717,3,0,-0.019889376088952915,2
1621,1621,0.0,4,1741,0,0,-0.02399723585416591,2
1622,1622,0.0,0,1297,1,0,-0.020257157570985784,2
1623,1623,0.0,5,921,1,1,0.0010712732112951873,2
1624,1624,0.0,3,65,0,0,-0.04688351524616563,2
1625,1625,0.0,5,726,3,1,0.014325281989042371,2
1626,1626,0.0,5,638,4,0,-0.021327766337921217,2
1627,1627,0.0,5,1528,2,1,0.006843299865341379,2
1628,1628,0.0,3,1165,0,1,0.003952656266663412,2
1629,1629,0.0,0,534,4,0,-0.05507862374914507,2
1630,1630,0.0,0,2154,4,0,-0.08171311249110935,2
1631,1631,0.0,3,2060,4,0,-0.033341670753733066,2
1632,1632,0.0,16,20,0,0,-0.049046841742435565,2
1633,1633,0.0,3,173,1,0,-0.01904951146093936,2
1634,1634,0.0,14,985,0,1,0.0361333038187347,2
1635,1635,0.0,18,1964,1,0,-0.033641142601635865,2
1636,1636,0.0,14,890,0,1,0.03606346341352418,2
1637,1637,0.0,18,644,4,0,-0.029373780744651468,2
1638,1638,0.0,18,129,1,0,-0.031866596157986926,2
1639,1639,0.0,16,1266,4,1,0.01676751647539676,2
1640,1640,0.0,3,752,0,1,0.03305000974467476,2
1641,1641,0.0,3,1592,2,1,0.03918663364033215,2
1642,1642,0.0,14,554,2,1,0.04981308889121866,2
1643,1643,0.0,11,191,0,0,-0.008672882363447543,2
1644,1644,0.0,14,2037,4,1,0.009177463815545517,2
1645,1645,0.0,11,1966,4,1,0.004659423113969274,2
1646,1646,0.0,11,1883,3,1,0.03620108365557939,2
1647,1647,0.0,14,724,3,1,0.06685609969365996,2
1648,1648,0.0,3,1262,1,1,0.043445367495400955,2
1649,1649,0.0,14,577,1,1,0.04276584037166964,2
1650,1650,0.0,3,1723,3,1,0.04180277558222578,2
1651,1651,0.0,14,2198,2,1,0.013138941159605455,2
1652,1652,0.0,11,1920,4,1,0.005227850059248751,2
1653,1653,0.0,3,1299,2,1,0.04657924891555254,2
1654,1654,0.0,11,363,2,1,0.04090631046485316,2
1655,1655,0.0,3,1241,2,1,0.04591672131154778,2
1656,1656,0.0,11,959,0,1,0.03018854064898191,2
1657,1657,0.0,3,1778,3,1,0.03776225181770532,2
1658,1658,0.0,14,1878,3,1,0.043933293145264174,2
1659,1659,0.0,3,2064,0,0,-0.015833791168081923,2
1660,1660,0.0,3,1841,4,1,0.003053924515011408,2
1661,1661,0.0,14,793,3,1,0.06709081030859093,2
1662,1662,0.0,3,39,1,0,-0.013028400269895823,2
1663,1663,0.0,14,754,4,1,0.04139253671028509,2
1664,1664,0.0,14,842,2,1,0.06597397305425218,2
1665,1665,0.0,3,975,2,1,0.045063239769339125,2
1666,1666,0.0,16,305,0,0,-0.0026192973780146955,2
1667,1667,0.0,3,1985,0,0,-0.010162747538309813,2
1668,1668,0.0,11,1242,4,1,0.03190744005318158,2
1669,1669,0.0,18,1080,1,0,-0.00107600374775918,2
1670,1670,0.0,18,684,4,0,-0.02859235576096386,2
1671,1671,0.0,3,2206,2,1,0.005374859352641814,2
1672,1672,0.0,16,1554,2,1,0.027428917684065746,2
1673,1673,0.0,3,1301,1,1,0.04574176558435461,2
1674,1674,0.0,14,237,0,0,-0.0036461552943931608,2
1675,1675,0.0,11,1957,3,1,0.02572705566710476,2
1676,1676,0.0,11,319,1,1,0.03121966631265205,2
1677,1677,0.0,3,1153,0,1,0.017655786827365016,2
1678,1678,0.0,14,321,0,1,0.008921562456299936,2
1679,1679,0.0,3,1088,3,1,0.04373796928242257,2
1680,1680,0.0,3,249,4,0,-0.01021579684805296,2
1681,1681,0.0,14,258,3,1,0.038941849262541406,2
1682,1682,0.0,3,2188,1,0,-0.0181755384880653,2
1683,1683,0.0,14,1038,0,1,0.02886152091764993,2
1684,1684,0.0,14,1793,2,1,0.04736441624297194,2
1685,1685,0.0,3,388,4,0,-0.001585361850925615,2
1686,1686,0.0,11,671,2,1,0.054514095127242146,2
1687,1687,0.0,3,282,3,1,0.018931255755335497,2
1688,1688,0.0,3,2040,4,0,-0.014075488767330446,2
1689,1689,0.0,11,2245,4,0,-0.03574554526117768,2
1690,1690,0.0,14,764,4,1,0.03943056057572236,2
1691,1691,0.0,3,734,3,1,0.04950718451791947,2
1692,1692,0.0,14,1221,2,1,0.06618403920852406,2
1693,1693,0.0,3,1086,2,1,0.040054109904362645,2
1694,1694,0.0,16,240,1,1,0.007534842271151532,2
1695,1695,0.0,3,639,0,1,0.02867486704048694,2
1696,1696,0.0,16,1326,2,1,0.03496082694146674,2
1697,1697,0.0,3,2091,0,0,-0.021270791492565166,2
1698,1698,0.0,16,1919,3,1,0.0078748136029676,2
1699,1699,0.0,3,1677,0,1,0.010895268223598875,2
1700,1700,0.0,3,340,3,1,0.020414187501098913,2
1701,1701,0.0,14,828,4,1,0.04280219259773099,2
1702,1702,0.0,3,2234,0,0,-0.05657643692763015,2
1703,1703,0.0,14,232,2,1,0.02111093177983625,2
1704,1704,0.0,3,1935,3,1,0.02551337099314588,2
1705,1705,0.0,14,180,1,1,0.017449855382483448,2
1706,1706,0.0,3,1277,0,1,0.018236669216122436,2
1707,1707,0.0,14,2235,0,0,-0.04395976441314331,2
1708,1708,0.0,14,1351,2,1,0.06007115523657097,2
1709,1709,0.0,3,1872,1,1,0.021481566260823093,2
1710,1710,0.0,16,1100,1,1,0.023758521310066616,2
1711,1711,0.0,3,1225,4,1,0.019066361518590202,2
1712,1712,0.0,14,1549,2,1,0.06007478442186054,2
1713,1713,0.0,3,875,3,1,0.04718339616949174,2
1714,1714,0.0,16,1563,3,1,0.03520544071760512,2
1715,1715,0.0,3,1913,1,1,0.01709305494598945,2
1716,1716,0.0,3,589,3,1,0.04365810147459814,2
1717,1717,0.0,14,1081,2,1,0.06763423457772116,2
1718,1718,0.0,18,436,1,0,-0.005419719284102453,2
1719,1719,0.0,16,1268,2,1,0.04450346728109844,2
1720,1720,0.0,3,1158,3,1,0.04105393268386548,2
1721,1721,0.0,3,1244,4,1,0.0189087385239467,2
1722,1722,0.0,14,933,2,1,0.06909999946901985,2
1723,1723,0.0,3,1773,1,1,0.028624422688390494,2
1724,1724,0.0,16,1128,3,1,0.0427418159719285,2
1725,1725,0.0,3,756,2,1,0.053063591830464496,2
1726,1726,0.0,3,1294,3,1,0.04665842991831237,2
1727,1727,0.0,14,133,4,0,-0.007015892000726387,2
1728,1728,0.0,14,224,0,0,-0.0013483652642648503,2
1729,1729,0.0,3,159,2,1,0.0013554322573930966,2
1730,1730,0.0,14,769,1,1,0.05995481818099774,2
1731,1731,0.0,3,797,1,1,0.0435109885999595,2
1732,1732,0.0,3,1309,1,1,0.04127917987077412,2
1733,1733,0.0,14,1149,4,1,0.038893763726179476,2
1734,1734,0.0,3,410,1,1,0.02710639685183791,2
1735,1735,0.0,14,225,0,0,-0.0013483652642648503,2
1736,1736,0.0,14,27,3,0,-0.002938131833546409,2
1737,1737,0.0,3,2157,0,0,-0.03406436930394319,2
1738,1738,0.0,14,1908,4,1,0.018837616475732788,2
1739,1739,0.0,3,1181,1,1,0.03685426653193813,2
1740,1740,0.0,16,1473,1,1,0.02116249051470953,2
1741,1741,0.0,3,1537,4,1,0.01066324271803365,2
1742,1742,0.0,14,1207,1,1,0.0582644739666443,2
1743,1743,0.0,3,960,1,1,0.04149672367850632,2
1744,1744,0.0,14,2078,2,1,0.03346490087286247,2
1745,1745,0.0,3,588,3,1,0.040934944345623836,2
1746,1746,0.0,14,201,3,1,0.026472439015955196,2
1747,1747,0.0,3,1272,3,1,0.04762681851890327,2
1748,1748,0.0,14,1996,0,1,0.005355620228131408,2
1749,1749,0.0,3,1836,3,1,0.040194115120177676,2
1750,1750,0.0,14,1125,4,1,0.038116240195818496,2
1751,1751,0.0,3,213,2,1,0.011274472400803037,2
1752,1752,0.0,16,1331,4,1,0.01989630260280939,2
1753,1753,0.0,3,938,0,1,0.02977549748969044,2
1754,1754,0.0,3,1273,2,1,0.04370006132961857,2
1755,1755,0.0,14,1903,3,1,0.03608622760283231,2
1756,1756,0.0,3,1356,1,1,0.03916350198623164,2
1757,1757,0.0,14,1899,3,1,0.03887083175866357,2
1758,1758,0.0,3,8,4,0,-0.04610218434169655,2
1759,1759,0.0,14,1847,1,1,0.03724192382228686,2
1760,1760,0.0,3,1921,0,0,-0.004741127227091191,2
1761,1761,0.0,14,712,1,1,0.05488118027951466,2
1762,1762,0.0,14,1164,1,1,0.05565834647612622,2
1763,1763,0.0,3,976,1,1,0.041044961594414064,2
1764,1764,0.0,3,1877,3,1,0.035790058559646565,2
1765,1765,0.0,18,733,2,1,0.0098191834646022,2
1766,1766,0.0,14,510,0,1,0.0256402765007675,2
1767,1767,0.0,11,1823,1,1,0.03436734383690221,2
1768,1768,0.0,11,1416,3,1,0.055020678726484695,2
1769,1769,0.0,18,2092,3,0,-0.02267019126824099,2
1770,1770,0.0,11,2231,0,0,-0.040552217484169706,2
1771,1771,0.0,14,204,0,0,-0.001841967286413726,2
1772,1772,0.0,14,1112,0,1,0.03187012790745736,2
1773,1773,0.0,11,871,2,1,0.0666707930858873,2
1774,1774,0.0,14,1192,2,1,0.06777866621191148,2
1775,1775,0.0,11,1455,2,1,0.055879125474363966,2
1776,1776,0.0,14,1927,4,1,0.01782887460044913,2
1777,1777,0.0,11,1852,4,1,0.02241716831990348,2
1778,1778,0.0,14,847,4,1,0.042540646104013646,2
1779,1779,0.0,11,53,3,1,0.007382134486680236,2
1780,1780,0.0,18,1645,3,0,-0.001563931779022254,2
1781,1781,0.0,11,2095,4,0,-0.003669080981825723,2
1782,1782,0.0,3,1251,2,1,0.04112148952563277,2
1783,1783,0.0,18,42,3,0,-0.0383219801782152,2
1784,1784,0.0,3,1959,0,0,-0.005170879671492323,2
1785,1785,0.0,0,932,1,0,-0.012839854258644978,2
1786,1786,0.0,0,448,2,0,-0.021996515361635494,2
1787,1787,0.0,3,2189,2,1,0.0018750811517360688,2
1788,1788,0.0,16,927,2,1,0.044594811128974454,2
1789,1789,0.0,3,1025,4,1,0.022544816221366948,2
1790,1790,0.0,9,744,1,1,0.017179414327865294,2
1791,1791,0.0,3,2084,2,1,0.03253003822664635,2
1792,1792,0.0,3,892,0,1,0.03216945064649823,2
1793,1793,0.0,9,2029,0,0,-0.01998770955458329,2
1794,1794,0.0,16,1687,4,1,0.019564631701036173,2
1795,1795,0.0,3,706,3,1,0.05183751948050486,2
1796,1796,0.0,9,556,2,1,0.029450965442843202,2
1797,1797,0.0,3,2103,3,1,0.024235660737780607,2
1798,1798,0.0,3,721,0,1,0.036815115765785666,2
1799,1799,0.0,9,1746,0,0,-0.014868280823758018,2
1800,1800,0.0,9,594,2,1,0.02887357790252798,2
1801,1801,0.0,3,876,3,1,0.04687001911688393,2
1802,1802,0.0,3,1492,0,1,0.017017160789292385,2
1803,1803,0.0,9,1798,1,1,0.0171284483959927,2
1804,1804,0.0,9,798,4,1,0.006757289734218963,2
1805,1805,0.0,3,325,0,1,0.017570825985926408,2
1806,1806,0.0,3,1172,4,1,0.014026416940470798,2
1807,1807,0.0,9,1066,3,1,0.0262898701741916,2
1808,1808,0.0,14,1267,0,1,0.024164353077864242,2
1809,1809,0.0,3,1600,2,1,0.051075392442034295,2
1810,1810,0.0,14,1666,1,1,0.04460208506075092,2
1811,1811,0.0,3,312,1,1,0.032396450441678604,2
1812,1812,0.0,16,727,0,1,0.009425709473481092,2
1813,1813,0.0,3,2113,1,1,0.015613856507454615,2
1814,1814,0.0,11,1078,4,1,0.02617704991097891,2
1815,1815,0.0,14,1357,2,1,0.061223661616458314,2
1816,1816,0.0,18,55,1,0,-0.03111342177055265,2
1817,1817,0.0,11,361,2,1,0.03970912765816326,2
1818,1818,0.0,18,660,1,1,0.001955152606303301,2
1819,1819,0.0,3,1781,2,1,0.046826039293692,2
1820,1820,0.0,3,2244,4,0,-0.03533189942199588,2
1821,1821,0.0,16,331,2,1,0.020970441438122434,2
1822,1822,0.0,16,904,1,1,0.06772214382987657,2
1823,1823,0.0,18,1971,3,1,0.014963661121512262,2
1824,1824,0.0,11,223,0,1,0.028723784887623727,2
1825,1825,0.0,18,1065,4,1,0.010987736924030655,2
1826,1826,0.0,11,778,1,1,0.085608462650128,2
1827,1827,0.0,1,1545,3,1,0.05133290198781487,2
1828,1828,0.0,11,1481,1,1,0.07414794654770451,2
1829,1829,0.0,1,2090,3,1,0.029360720780227445,2
1830,1830,0.0,11,244,1,1,0.05471610464677107,2
1831,1831,0.0,18,1633,4,1,0.01431634956225114,2
1832,1832,0.0,4,1039,3,1,0.06506753708116281,2
1833,1833,0.0,18,440,4,0,-0.0017254410462407277,2
1834,1834,0.0,3,83,4,0,-0.0001500769613514974,2
1835,1835,0.0,4,1668,0,1,0.025175165801837207,2
1836,1836,0.0,3,532,3,1,0.06910428932558194,2
1837,1837,0.0,16,579,2,1,0.0709802410005308,2
1838,1838,0.0,18,765,4,1,0.012896515972425249,2
1839,1839,0.0,11,1978,0,1,0.040911827274620616,2
1840,1840,0.0,18,2243,2,0,-0.011241196531684983,2
1841,1841,0.0,11,539,4,1,0.04911516621347667,2
1842,1842,0.0,18,1027,1,1,0.03905857653149836,2
1843,1843,0.0,3,1560,2,1,0.08212186702281343,2
1844,1844,0.0,16,909,0,1,0.04583032798633935,2
1845,1845,0.0,3,1062,4,1,0.05765678287930065,2
1846,1846,0.0,11,1428,1,1,0.07731556439393322,2
1847,1847,0.0,3,1474,2,1,0.08427988711847878,2
1848,1848,0.0,3,2134,2,1,0.04719065139493894,2
1849,1849,0.0,11,1106,1,1,0.07867561962005354,2
1850,1850,0.0,18,1417,2,1,0.05040162868499809,2
1851,1851,0.0,3,1280,3,1,0.08433862469554215,2
1852,1852,0.0,18,10,3,0,-0.013568057039559656,2
1853,1853,0.0,3,626,2,1,0.07838269194367309,2
1854,1854,0.0,3,294,1,1,0.05969022458059986,2
1855,1855,0.0,16,525,2,1,0.06863949888622495,2
1856,1856,0.0,14,509,4,1,0.062383761066726884,2
1857,1857,0.0,18,827,1,1,0.05362668552788624,2
1858,1858,0.0,18,264,0,1,0.0003615283434368344,2
1859,1859,0.0,14,582,3,1,0.09952910944084287,2
1860,1860,0.0,18,74,0,0,-0.02799820979634371,2
1861,1861,0.0,14,1652,4,1,0.07023741249101978,2
1862,1862,0.0,18,155,2,1,0.01890956222573037,2
1863,1863,0.0,3,1595,4,1,0.04849990026811296,2
1864,1864,0.0,15,1459,2,1,0.08940512154422658,2
1865,1865,0.0,15,2018,4,1,0.036311554517374334,2
1866,1866,0.0,3,308,4,1,0.028923672916111753,2
1867,1867,0.0,14,668,2,1,0.11253120993114601,2
1868,1868,0.0,3,884,1,1,0.09730551351885591,2
1869,1869,0.0,14,1075,4,1,0.07406731206619921,2
1870,1870,0.0,3,1373,2,1,0.10125749363060199,2
1871,1871,0.0,14,1846,4,1,0.06746088587137944,2
1872,1872,0.0,3,194,4,1,0.018497766200210708,2
1873,1873,0.0,14,1071,0,1,0.07673093666826614,2
1874,1874,0.0,16,881,4,1,0.060806327801326165,2
1875,1875,0.0,3,1598,3,1,0.09537192494463265,2
1876,1876,0.0,3,757,3,1,0.10124673448696819,2
1877,1877,0.0,4,1323,2,1,0.07514118274633746,2
1878,1878,0.0,4,868,1,1,0.07033308499177571,2
1879,1879,0.0,4,7,2,0,-0.005179309452828629,2
1880,1880,0.0,3,1651,2,1,0.09613340740071352,2
1881,1881,0.0,4,1658,3,1,0.06964589055213283,2
1882,1882,0.0,3,856,3,1,0.09891589821815594,2
1883,1883,0.0,16,1782,4,1,0.045267322834797286,2
1884,1884,0.0,5,992,3,1,0.06883380544914564,2
1885,1885,0.0,5,1515,1,1,0.06331168174901924,2
1886,1886,0.0,5,1253,2,1,0.06615484629618423,2
1887,1887,0.0,3,641,3,1,0.09309479932896109,2
1888,1888,0.0,14,1092,3,1,0.10923040850195243,2
1889,1889,0.0,3,2187,4,1,0.0028273000260327086,2
1890,1890,0.0,14,1627,3,1,0.09974701915879314,2
1891,1891,0.0,3,1527,2,1,0.10192803754760876,2
1892,1892,0.0,9,2101,0,0,-0.0019096436959604723,2
1893,1893,0.0,3,2226,1,1,0.008988269687280614,2
1894,1894,0.0,3,1419,0,1,0.05564203043801452,2
1895,1895,0.0,9,551,0,1,0.022030289907257528,2
1896,1896,0.0,11,2036,2,1,0.07874147995686903,2
1897,1897,0.0,3,2167,1,1,0.02900141983650395,2
1898,1898,0.0,3,973,3,1,0.10479622867854133,2
1899,1899,0.0,11,2115,0,1,0.02438505201194119,2
1900,1900,0.0,16,980,2,1,0.08715669964392314,2
1901,1901,0.0,3,2071,3,1,0.07014271757998025,2
1902,1902,0.0,18,128,2,1,0.012764300388192207,2
1903,1903,0.0,4,1535,4,1,0.02556998834555857,2
1904,1904,0.0,11,414,3,1,0.08763504826194474,2
1905,1905,0.0,4,61,2,1,0.008723556423231416,2
1906,1906,0.0,4,792,0,1,0.04900250806631001,2
1907,1907,0.0,11,2111,2,1,0.06685278388367494,2
1908,1908,0.0,3,1754,1,1,0.07767374256886617,2
1909,1909,0.0,4,1098,1,1,0.076400549316395,2
1910,1910,0.0,18,2169,0,0,-0.02989750747415809,2
1911,1911,0.0,3,845,2,1,0.10322291574732129,2
1912,1912,0.0,14,869,0,1,0.07882920763884327,2
1913,1913,0.0,18,1626,4,1,0.010779835822957828,2
1914,1914,0.0,18,599,1,1,0.043044510883172515,2
1915,1915,0.0,3,1673,3,1,0.09583178009310056,2
1916,1916,0.0,3,2019,2,1,0.07798772561668932,2
1917,1917,0.0,16,2133,2,1,0.04733164290607217,2
1918,1918,0.0,11,85,0,1,0.01982894433677329,2
1919,1919,0.0,3,2086,0,1,0.0035104482528959258,2
1920,1920,0.0,3,698,3,1,0.0963749150792253,2
1921,1921,0.0,11,1396,3,1,0.10826372015418423,2
1922,1922,0.0,5,993,0,1,0.038003428460066435,2
1923,1923,0.0,3,666,3,1,0.0963604628333743,2
1924,1924,0.0,5,1573,3,1,0.06437049194440297,2
1925,1925,0.0,5,986,1,1,0.06303327603516629,2
1926,1926,0.0,5,425,3,1,0.03934505254598841,2
1927,1927,0.0,3,1307,4,1,0.06064747013332905,2
1928,1928,0.0,16,1403,3,1,0.08634651902830837,2
1929,1929,0.0,3,1792,1,1,0.07756461879212251,2
1930,1930,0.0,14,1082,4,1,0.028613389276200718,2
1931,1931,0.0,14,1238,2,1,0.0675658673751553,2
1932,1932,0.0,14,248,1,1,0.032900686998578066,2
1933,1933,0.0,4,1232,4,0,-0.00562783948190515,2
1934,1934,0.0,3,1578,2,1,0.04915536546559479,2
1935,1935,0.0,4,964,3,1,0.031095899516053627,2
1936,1936,0.0,18,1212,2,1,0.021167125800097164,2
1937,1937,0.0,3,50,3,0,-0.004894902978509474,2
1938,1938,0.0,3,45,4,0,-0.03169125314193888,2
